accommodation_id,review_text,review_score,hotel_review_count
978560423,ROOM WAS CLEAN AND SILENT. VERY GOOD LOCATION. THE ONLY THING I EXPERIENCED WAS LATE CHECK IN AS I ARRIVED EARLY MORNING 4 AM AND I ALREADY REQUESTED FOR EARLY CHECK IN AND AS PER THE CHAT IT WAS APPROVED. BUT UPON ARRIVING I WAS CHARGED FOR ADDITIONAL NIGHT. the shuttle buses should be changed. because the buses used for shuttle are coaches and steps r high. its difficult for old people.,10.0,47
978560423,"The hotel was very clean room service was good like a 5*,  the shuttle service was very convenient every 20 mins to haram, small 8 mins walk from the bus stop to haram, good hotel if you have young single companions not recommended for family children & old age guests. We had 6 rooms booked the  staff checked the wrong room out, we had  guests locked out of the room with luggage inside for 2 hours.",8.0,47
978560423,Good hotel and value for money. Clean and tidy. nan,8.0,47
978560423,big room clean  close to Al Haram bad Wi-Fi poor breakfast,6.0,47
978560423,"very well behaved staffs, shuttle bus service was very convenient & value for money location and pocket friendliness",8.0,47
978560423,"Value for Money, very cooperative and professional staff. Buffet Breakfast option available 20 SAR per head. Shuttle too much busy and always late. too much crowd at the time of",8.0,47
978560423,location was good-5 min walk to get to the haram. shuttle service was provided. staff are very friendly and welcoming. toilet flush was not working however staff did fix this asap,7.0,47
978560423,"The hotel is really good, rooms are clean, beds are very comfortable , well maintained bathrooms. location is great with shuttle buses 24 hours to and from Alharam. Supermarkets, pharmacy, restaurants and other shops are very close in a relatively quiet area. The room rate is very competitive and good value for money. Nothing to complain",10.0,47
978560423,"Room service was excellent ,cleaning team was excellent the help lots of things.located near haram . nan",8.0,47
978560423,good location little faraway from al haram but just 10-15mins walk away and shuttle bus available and taxi just outside the hotel all the time available they take around 15-20 sarr.  they have a prayer room too and laundry for the guests they Can wash their clothes so dont forget to take some washingpowder with you 🙈 or you Can buy from the shop just outside. that I cant book again for my next trip 🙃,10.0,47
978560423,"I truly loved staying there the location, the view and the staff's especially mousa he was great and helpful at all times. nan",10.0,47
978560423,"Good facilities for the price, staff are attentive Should have more iron in stands ready to be used as having to ask and then wait 20 minutes or more is too much.",8.0,47
978560423,facilities is cool wifi sometime not stable very far to walk to haram need to take bus during prayer bus always full,10.0,47
978560423,"Room was very clean and they cleaned the room daily basis. Location wise very good, shuttle bus service 24 hours Reception crew worked very slow many peoples waiting for room booking or room payment if u extended the stay more that time very suffer people's",7.0,47
978560423,lift and facilities like bus to Haram and laundry and barber is very good cleaning team  3 days they didn’t change the towels   reception team was very slow on check in and check out .it should increase the members .,8.0,47
978560423,Breakfast was not worth it Internet service is poor,8.0,47
978560423,"Great overall experience, value for money and good shuttle services Bus drop off location and room mattress.",8.0,47
978560423,"Staff Is very Good and supportive, rooms were clean, hygienic conditions were maintained throughout the hotel.  Shuttle services was also good and it is not an issue to reach Masjid Al Haram Internet/ Wifi was a bit slow but manageable.",9.0,47
978560423,A good budget hotel  10 mins walking to the Haram doors.  Regular bus service to the Haram. In an area where u can find some restaurants. I ll revisit as the whole value for money is good. Cheerful front desk staff and very good house keeping The mattress may do with a change,7.0,47
978560423,good value for money The mattress was not very comfortable,10.0,47
978560423,"If you are looking for great hotel experience, I highly recommend staying at kiswa. From the moment you step through the door, you'll be greeted by a warm and welcoming staff that is dedicated to making your stay as comfortable and enjoyable as possible.  ""exceptional customer service."" 👌👌 From the front desk staff to the housekeeping team, they ensure that your every need is met and that you feel like a valued guest. 🙏  Overall, you will not be disappointed with your stay here.  Note: Special thanks to the desk manager "" I don't know his name,"" my checkout was 2pm but they allowed us to stay till 4pm, but I'm sending my sincere gratitude for the exceptional service that I had It's people like you who make a real difference and leave a lasting impression in the minds of customers 🙏🌷 Nothing",10.0,47
978560423,"We stayed 4nights for Umrah at Kiswah it was good compared to other hotels, Location is little far as we couldn't walk with kids, Buses is full rush all time so we use to pick taxi all the time from and to Haram shareef and the cost is almost 15-20SR oneway. Hotel is neet and clean, surroundings not have much resturents, overall avarage hotel not bad we can say ok. reception service to be improve as some time there is only 1 person and rush is more cannot handle much peoples.",8.0,47
978560423,The property is beautiful if u can try get tower one from a higher floor the views are amazing of both the city and the haram and clock tower. The rooms are clean and the staff is very kind and always helpful the shops downstairs have lots of cute trinkets. The carpets can do with a clean but other than that it was perfect.,9.0,47
978560423,The location is very nice and the property is budget friendly The WiFi is very slow and the services are quite slow aswell,6.0,47
978560423,"location, just 10pm walk to haram.  clean If you room faces the front of the hotel, too much noise can be heard like honking, someone directing traffic with megaphone. Can’t get enough sleep. There was one night where an insect probably a cricket insect making noise the whole night and we couldn’t sleep. The next day we complained and the manager told us we should have called a number so someone would have looked at it.",6.0,47
